Game ID,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2873,12/02/17,Ath Madrid,Celta,3,2,1,1,16,14,5,6,11,13,3,3,1,2,0,0
2874,12/02/17,Las Palmas,Sevilla,0,1,0,0,15,12,7,3,15,16,1,4,2,4,0,0
2875,12/02/17,Leganes,Sp Gijon,0,2,0,0,9,4,3,2,16,16,4,3,3,6,0,1
2876,12/02/17,Villarreal,Malaga,1,1,0,1,12,11,5,5,14,12,9,9,0,5,1,0
2877,13/02/17,Eibar,Granada,4,0,2,0,25,13,9,3,11,14,7,8,2,2,0,0
2878,17/02/17,Granada,Betis,4,1,3,0,10,6,8,2,18,9,4,7,4,1,1,1
2879,18/02/17,La Coruna,Alaves,0,1,0,0,16,6,4,4,13,13,10,6,5,3,0,0
2880,18/02/17,Real Madrid,Espanol,2,0,1,0,12,3,3,1,12,13,13,2,3,4,0,0
2881,18/02/17,Sevilla,Eibar,2,0,1,0,11,11,5,3,13,11,5,2,2,3,0,0
2882,18/02/17,Sp Gijon,Ath Madrid,1,4,0,0,15,11,2,6,12,10,12,3,1,1,0,0
2883,19/02/17,Barcelona,Leganes,2,1,1,0,13,11,6,6,8,18,4,4,1,3,0,0
2884,19/02/17,Celta,Osasuna,3,0,1,0,11,8,4,3,14,18,3,5,1,0,0,0
2885,19/02/17,Sociedad,Villarreal,0,1,0,0,16,7,0,3,8,19,7,4,2,4,0,0
2886,19/02/17,Valencia,Ath Bilbao,2,0,2,0,15,15,5,5,17,11,3,1,0,1,0,0
2887,20/02/17,Malaga,Las Palmas,2,1,2,1,13,13,6,4,23,14,2,6,3,3,1,0
2888,22/02/17,Valencia,Real Madrid,2,1,2,1,8,22,5,5,12,18,3,11,5,2,0,0
2889,24/02/17,Las Palmas,Sociedad,0,1,0,0,18,9,7,2,14,19,6,1,2,2,0,0
2890,25/02/17,Alaves,Valencia,2,1,0,0,13,5,5,2,13,16,2,1,4,2,0,1
2891,25/02/17,Betis,Sevilla,1,2,1,0,15,13,4,4,19,17,4,4,3,3,0,0
2892,25/02/17,Eibar,Malaga,3,0,1,0,8,4,4,2,11,18,2,2,2,4,0,1
2893,25/02/17,Leganes,La Coruna,4,0,2,0,7,11,5,3,18,13,2,7,2,5,0,1
2894,26/02/17,Ath Bilbao,Granada,3,1,2,1,14,7,7,2,14,16,0,3,1,5,0,0
2895,26/02/17,Ath Madrid,Barcelona,1,2,0,0,12,15,4,6,28,14,6,5,4,2,0,0
2896,26/02/17,Espanol,Osasuna,3,0,1,0,18,4,6,1,11,10,10,2,1,4,0,1
2897,26/02/17,Sp Gijon,Celta,1,1,0,0,20,16,6,5,9,17,7,5,2,4,1,0
2898,26/02/17,Villarreal,Real Madrid,2,3,0,0,11,25,4,6,15,6,5,5,4,1,0,0
2899,28/02/17,Malaga,Betis,1,2,1,0,15,11,4,5,8,16,7,5,3,5,0,0
2900,28/02/17,Sociedad,Eibar,2,2,1,1,14,13,7,4,12,20,3,5,3,4,1,1
2901,28/02/17,Valencia,Leganes,1,0,1,0,16,3,6,0,12,26,7,3,3,2,0,1
2902,01/03/17,Barcelona,Sp Gijon,6,1,3,1,25,5,9,2,14,12,10,3,1,3,0,0
2903,01/03/17,Celta,Espanol,2,2,2,2,8,8,4,2,16,8,1,3,2,2,1,0
2904,01/03/17,Granada,Alaves,2,1,1,0,13,11,6,5,19,15,4,4,6,4,0,2
2905,01/03/17,Osasuna,Villarreal,1,4,0,2,17,12,3,6,10,13,8,2,3,3,0,0
2906,01/03/17,Real Madrid,Las Palmas,3,3,1,1,20,17,7,8,15,16,7,4,4,3,1,0
2907,02/03/17,La Coruna,Ath Madrid,1,1,1,0,13,10,2,4,14,10,7,2,2,1,0,0
2908,02/03/17,Sevilla,Ath Bilbao,1,0,1,0,14,14,4,4,16,10,6,9,6,2,0,0
2909,03/03/17,Betis,Sociedad,2,3,1,2,12,9,5,6,18,15,7,6,4,2,0,0
2910,04/03/17,Barcelona,Celta,5,0,2,0,19,7,9,2,10,16,10,1,1,3,0,0
2911,04/03/17,Eibar,Real Madrid,1,4,0,3,12,12,2,7,13,14,4,4,1,1,0,0
2912,04/03/17,Leganes,Granada,1,0,0,0,16,1,4,1,17,19,7,4,3,2,0,0
2913,04/03/17,Villarreal,Espanol,2,0,1,0,11,8,6,2,13,18,1,1,2,2,0,0
2914,05/03/17,Ath Bilbao,Malaga,1,0,0,0,15,8,3,2,13,18,8,2,3,5,0,0
2915,05/03/17,Ath Madrid,Valencia,3,0,1,0,18,6,8,2,17,9,6,2,1,2,0,0
2916,05/03/17,Las Palmas,Osasuna,5,2,1,2,16,10,8,4,7,21,5,1,4,4,0,0
2917,05/03/17,Sp Gijon,La Coruna,0,1,0,1,9,7,2,3,11,13,6,4,4,5,0,0
2918,06/03/17,Alaves,Sevilla,1,1,0,1,18,9,4,1,12,16,2,2,2,5,0,0
2919,08/03/17,La Coruna,Betis,1,1,0,0,15,5,5,3,22,17,6,4,4,7,0,0
2920,10/03/17,Espanol,Las Palmas,4,3,2,1,12,12,6,5,18,12,2,5,2,4,0,0
2921,11/03/17,Granada,Ath Madrid,0,1,0,0,12,15,2,6,14,15,4,9,3,3,1,0
2922,11/03/17,Malaga,Alaves,1,2,0,1,15,4,9,2,17,13,5,3,2,1,0,1
2923,11/03/17,Sevilla,Leganes,1,1,1,1,12,12,4,4,20,20,4,1,2,3,0,0
2924,11/03/17,Valencia,Sp Gijon,1,1,0,0,20,10,7,4,15,20,7,9,3,5,0,0
2925,12/03/17,Celta,Villarreal,0,1,0,1,12,8,1,4,8,11,4,3,4,5,0,0
2926,12/03/17,La Coruna,Barcelona,2,1,1,0,14,16,9,5,7,8,4,8,2,0,0,0
2927,12/03/17,Real Madrid,Betis,2,1,1,1,14,9,4,4,8,21,8,4,1,0,0,1
2928,12/03/17,Sociedad,Ath Bilbao,0,2,0,1,16,9,4,5,15,22,8,3,3,6,0,0
2929,13/03/17,Osasuna,Eibar,1,1,0,0,10,14,6,7,15,14,6,6,4,4,0,0
2930,17/03/17,Las Palmas,Villarreal,1,0,1,0,19,8,10,3,14,14,8,5,2,2,0,1
2931,18/03/17,Alaves,Sociedad,1,0,1,0,10,10,5,2,14,13,5,8,3,3,0,1
2932,18/03/17,Ath Bilbao,Real Madrid,1,2,0,1,12,9,5,4,1,4,5,5,1,4,0,0
2933,18/03/17,Betis,Osasuna,2,0,2,0,9,13,5,5,12,15,5,0,0,3,0,0
2934,18/03/17,Eibar,Espanol,1,1,1,0,16,4,4,1,12,13,6,2,2,4,0,0
2935,19/03/17,Ath Madrid,Sevilla,3,1,1,0,15,9,8,2,16,14,2,2,4,3,0,0
2936,19/03/17,Barcelona,Valencia,4,2,2,2,28,6,12,5,4,12,6,3,3,4,0,1
2937,19/03/17,La Coruna,Celta,0,1,0,0,9,9,2,2,21,12,3,1,4,4,0,0
2938,19/03/17,Leganes,Malaga,0,0,0,0,14,8,2,1,11,16,6,7,4,2,0,0
2939,19/03/17,Sp Gijon,Granada,3,1,0,0,15,12,11,5,12,14,6,3,2,4,0,0
2940,31/03/17,Espanol,Betis,2,1,0,0,8,10,5,3,16,14,4,4,3,2,0,0
2941,01/04/17,Malaga,Ath Madrid,0,2,0,1,21,7,5,6,9,11,6,0,2,2,0,0
2942,01/04/17,Osasuna,Ath Bilbao,1,2,0,2,8,9,6,4,19,9,6,3,4,2,0,0
2943,01/04/17,Sociedad,Leganes,1,1,0,1,14,6,5,3,10,16,7,0,2,3,0,0
2944,01/04/17,Villarreal,Eibar,2,3,1,0,15,14,7,4,9,10,11,5,4,3,0,0
2945,02/04/17,Granada,Barcelona,1,4,0,1,7,26,5,13,15,10,1,9,1,3,1,0
2946,02/04/17,Real Madrid,Alaves,3,0,1,0,18,12,6,3,12,16,3,3,0,2,0,0
2947,02/04/17,Sevilla,Sp Gijon,0,0,0,0,18,8,6,2,17,13,9,5,3,4,0,0
2948,02/04/17,Valencia,La Coruna,3,0,2,0,14,13,8,5,17,13,3,6,3,1,0,0
2949,03/04/17,Celta,Las Palmas,3,1,2,0,13,12,6,5,15,10,4,6,3,3,0,0
2950,04/04/17,Ath Bilbao,Espanol,2,0,2,0,13,5,5,2,19,16,5,1,1,3,0,0
2951,04/04/17,Ath Madrid,Sociedad,1,0,1,0,20,10,8,1,18,13,6,4,0,4,0,0
2952,04/04/17,Betis,Villarreal,0,1,0,0,15,6,3,2,12,15,5,2,2,2,0,0
2953,05/04/17,Alaves,Osasuna,0,1,0,0,15,7,3,6,20,12,5,1,5,1,0,0
2954,05/04/17,Barcelona,Sevilla,3,0,3,0,15,7,7,3,16,13,4,4,4,2,0,1
2955,05/04/17,La Coruna,Granada,0,0,0,0,12,10,3,2,14,10,6,3,1,4,0,0
2956,05/04/17,Leganes,Real Madrid,2,4,2,3,14,18,3,8,14,16,4,4,2,1,0,0
2957,05/04/17,Sp Gijon,Malaga,0,1,0,1,14,11,5,3,12,18,7,1,2,5,0,0
2958,06/04/17,Eibar,Las Palmas,3,1,2,0,11,8,6,6,14,12,9,2,2,5,0,0
2959,06/04/17,Valencia,Celta,3,2,1,1,15,12,10,3,16,9,6,2,1,1,0,0
2960,07/04/17,Villarreal,Ath Bilbao,3,1,1,1,10,11,5,5,16,16,4,5,6,3,1,0
2961,08/04/17,Espanol,Alaves,1,0,0,0,15,9,6,0,11,13,5,3,3,3,0,0
2962,08/04/17,Malaga,Barcelona,2,0,1,0,8,11,4,3,26,20,2,3,4,3,0,1
2963,08/04/17,Real Madrid,Ath Madrid,1,1,0,0,20,10,6,4,12,13,6,2,2,3,0,0
2964,08/04/17,Sevilla,La Coruna,4,2,3,2,19,9,13,4,19,15,4,2,3,3,0,0
2965,09/04/17,Celta,Eibar,0,2,0,1,12,11,3,6,10,16,0,3,1,3,0,0
2966,09/04/17,Granada,Valencia,1,3,0,2,21,17,5,8,9,13,5,2,2,2,0,0
2967,09/04/17,Las Palmas,Betis,4,1,1,0,9,13,6,5,16,18,2,6,3,4,0,0
2968,09/04/17,Osasuna,Leganes,2,1,1,1,11,17,6,2,14,14,4,8,3,4,0,0
2969,10/04/17,Sociedad,Sp Gijon,3,1,2,0,20,10,7,3,20,19,7,4,1,5,0,0
2970,14/04/17,Ath Bilbao,Las Palmas,5,1,3,1,18,8,7,2,22,10,14,5,1,2,0,0
2971,15/04/17,Ath Madrid,Osasuna,3,0,1,0,19,3,8,0,11,14,5,2,1,5,0,0
2972,15/04/17,Barcelona,Sociedad,3,2,3,2,16,14,9,7,15,17,5,4,3,2,0,0
2973,15/04/17,La Coruna,Malaga,2,0,0,0,11,11,4,3,15,17,1,4,3,4,0,0
2974,15/04/17,Sp Gijon,Real Madrid,2,3,1,1,4,18,2,6,17,12,4,8,5,1,0,0
2975,16/04/17,Betis,Eibar,2,0,1,0,6,10,4,3,15,19,4,6,4,4,0,0
2976,16/04/17,Granada,Celta,0,3,0,1,17,15,4,4,17,9,8,1,5,2,0,0
2977,16/04/17,Leganes,Espanol,0,1,0,0,15,7,5,2,20,14,5,1,1,1,0,0
2978,16/04/17,Valencia,Sevilla,0,0,0,0,14,10,3,2,19,20,4,2,3,2,0,0
2979,17/04/17,Alaves,Villarreal,2,1,2,0,11,11,5,5,8,13,5,11,2,4,0,0
2980,21/04/17,Sevilla,Granada,2,0,1,0,28,9,12,2,18,11,7,2,1,2,0,0
2981,22/04/17,Espanol,Ath Madrid,0,1,0,0,10,13,2,3,13,10,5,3,3,2,0,0
2982,22/04/17,Malaga,Valencia,2,0,2,0,10,13,4,2,16,13,7,6,3,3,0,0
2983,22/04/17,Osasuna,Sp Gijon,2,2,1,0,7,12,1,4,25,10,1,5,3,4,0,0
2984,22/04/17,Villarreal,Leganes,2,1,0,0,11,8,5,4,9,19,3,8,1,3,0,0
2985,23/04/17,Celta,Betis,0,1,0,0,8,17,4,6,16,15,5,6,3,5,0,0
2986,23/04/17,Las Palmas,Alaves,1,1,1,0,14,12,3,5,16,14,3,9,4,1,1,0
2987,23/04/17,Real Madrid,Barcelona,2,3,1,1,22,16,14,9,13,8,7,4,2,2,1,0
2988,23/04/17,Sociedad,La Coruna,1,0,1,0,17,5,3,1,16,16,11,1,1,3,0,0
2989,24/04/17,Eibar,Ath Bilbao,0,1,0,0,7,9,2,3,15,9,5,5,4,2,1,0
2990,25/04/17,Ath Madrid,Villarreal,0,1,0,0,23,6,9,2,15,16,5,1,2,6,0,0
2991,25/04/17,Granada,Malaga,0,2,0,0,3,17,1,6,22,13,2,4,5,0,0,0
2992,25/04/17,Sp Gijon,Espanol,1,1,1,0,16,14,6,5,9,11,7,2,1,2,0,0
2993,26/04/17,Barcelona,Osasuna,7,1,2,0,19,3,9,2,3,7,10,1,0,0,0,0
2994,26/04/17,La Coruna,Real Madrid,2,6,1,3,19,22,7,11,12,5,4,5,3,1,0,0
2995,26/04/17,Leganes,Las Palmas,3,0,0,0,16,7,5,0,14,17,6,3,1,0,0,0
2996,26/04/17,Valencia,Sociedad,2,3,0,2,14,8,3,2,15,21,2,3,4,3,0,0
2997,27/04/17,Alaves,Eibar,0,0,0,0,14,6,4,4,13,14,3,2,4,2,0,1
2998,27/04/17,Ath Bilbao,Betis,2,1,0,0,18,9,9,3,10,17,11,1,1,3,0,0
2999,27/04/17,Sevilla,Celta,2,1,0,0,16,10,5,1,20,18,5,1,1,2,0,1
3000,28/04/17,Villarreal,Sp Gijon,3,1,1,0,18,14,6,7,9,10,4,7,2,1,0,0
3001,29/04/17,Espanol,Barcelona,0,3,0,0,6,15,3,9,19,18,4,5,3,0,0,0
3002,29/04/17,Las Palmas,Ath Madrid,0,5,0,3,15,8,3,7,6,13,7,1,4,4,1,0
3003,29/04/17,Real Madrid,Valencia,2,1,1,0,20,9,5,2,13,10,2,3,3,4,0,0
3004,29/04/17,Sociedad,Granada,2,1,1,0,13,5,5,3,14,16,7,1,0,3,0,0
3005,30/04/17,Betis,Alaves,1,4,1,0,11,9,3,5,14,16,4,0,1,5,0,0
3006,30/04/17,Celta,Ath Bilbao,0,3,0,1,5,22,0,12,8,11,0,11,1,1,0,0
3007,30/04/17,Eibar,Leganes,2,0,0,0,9,12,5,1,12,9,2,11,1,1,0,0
3008,30/04/17,Osasuna,La Coruna,2,2,1,1,16,15,5,5,9,11,7,7,2,3,0,0
3009,01/05/17,Malaga,Sevilla,4,2,1,1,11,9,5,4,14,18,1,3,3,5,0,0
3010,05/05/17,Sevilla,Sociedad,1,1,1,0,11,9,3,3,20,10,10,3,4,3,0,1
3011,06/05/17,Ath Madrid,Eibar,1,0,0,0,14,7,5,3,6,10,6,5,3,3,1,0
3012,06/05/17,Barcelona,Villarreal,4,1,2,1,20,8,8,4,10,13,4,3,2,4,0,0
3013,06/05/17,Granada,Real Madrid,0,4,0,4,13,16,3,8,14,8,6,3,1,0,0,0
3014,06/05/17,Sp Gijon,Las Palmas,1,0,0,0,16,8,3,2,19,15,5,4,4,3,0,0
3015,07/05/17,Alaves,Ath Bilbao,1,0,0,0,9,20,3,6,14,11,3,10,1,4,0,0
3016,07/05/17,La Coruna,Espanol,1,2,0,2,21,9,5,3,10,14,12,4,1,2,0,0
3017,07/05/17,Malaga,Celta,3,0,1,0,14,5,8,2,13,18,2,1,2,4,0,0
3018,07/05/17,Valencia,Osasuna,4,1,2,0,19,9,8,4,15,11,9,2,3,2,0,0
3019,08/05/17,Leganes,Betis,4,0,2,0,6,13,4,3,18,13,2,2,3,0,0,0
3020,13/05/17,Espanol,Valencia,0,1,0,0,15,9,3,3,19,14,7,2,0,4,0,0
3021,13/05/17,Osasuna,Granada,2,1,1,1,19,9,7,3,11,9,8,3,1,3,0,0
3022,14/05/17,Alaves,Celta,3,1,3,0,11,15,4,4,11,13,4,4,1,3,0,0
3023,14/05/17,Ath Bilbao,Leganes,1,1,1,0,15,5,6,2,12,8,10,1,2,7,0,0
3024,14/05/17,Betis,Ath Madrid,1,1,0,0,13,5,5,2,7,16,3,5,4,4,0,0
3025,14/05/17,Eibar,Sp Gijon,0,1,0,1,10,11,2,4,9,10,5,6,2,2,0,0
3026,14/05/17,Las Palmas,Barcelona,1,4,0,2,11,11,5,5,13,15,3,6,0,1,0,0
3027,14/05/17,Real Madrid,Sevilla,4,1,2,0,14,11,7,6,14,19,4,5,4,2,0,0
3028,14/05/17,Sociedad,Malaga,2,2,1,1,15,9,5,4,10,16,9,3,1,2,0,0
3029,14/05/17,Villarreal,La Coruna,0,0,0,0,21,3,4,1,15,21,11,3,2,4,0,0
3030,17/05/17,Celta,Real Madrid,1,4,0,1,17,13,6,8,17,9,4,6,4,2,1,0
3031,19/05/17,Granada,Espanol,1,2,1,2,16,5,7,3,12,9,3,3,0,3,0,0
3032,20/05/17,La Coruna,Las Palmas,3,0,3,0,9,13,5,4,25,14,0,9,4,2,0,1
3033,20/05/17,Leganes,Alaves,1,1,0,0,15,17,4,5,9,14,8,4,0,1,0,0
3034,20/05/17,Sevilla,Osasuna,5,0,3,0,17,5,7,2,11,8,1,1,3,1,0,0
3035,20/05/17,Sp Gijon,Betis,2,2,1,1,11,21,5,9,15,14,2,3,0,2,0,0
3036,21/05/17,Ath Madrid,Ath Bilbao,3,1,2,0,12,16,4,1,13,11,2,5,2,0,0,0
3037,21/05/17,Barcelona,Eibar,4,2,0,1,18,6,11,4,3,16,10,4,1,2,0,1
3038,21/05/17,Celta,Sociedad,2,2,0,0,13,18,5,8,8,17,3,7,2,1,0,0
3039,21/05/17,Malaga,Real Madrid,0,2,0,1,22,16,6,8,6,9,9,7,2,0,0,0
3040,21/05/17,Valencia,Villarreal,1,3,0,1,16,14,5,6,15,10,9,0,2,2,0,0
3041,18/08/17,Leganes,Alaves,1,0,1,0,16,6,9,3,14,18,4,2,0,1,0,0
3042,18/08/17,Valencia,Las Palmas,1,0,1,0,22,5,6,4,25,13,5,2,3,3,0,1
3043,19/08/17,Celta,Sociedad,2,3,1,1,16,13,5,6,12,11,5,4,3,1,0,0
3044,19/08/17,Girona,Ath Madrid,2,2,2,0,13,9,6,3,15,15,6,0,2,4,0,1
3045,19/08/17,Sevilla,Espanol,1,1,1,1,9,9,4,6,14,12,7,3,2,4,1,0
3046,20/08/17,Ath Bilbao,Getafe,0,0,0,0,12,8,2,2,16,15,7,6,1,3,0,1
3047,20/08/17,Barcelona,Betis,2,0,2,0,15,3,2,0,16,15,8,0,2,1,0,0
3048,20/08/17,La Coruna,Real Madrid,0,3,0,2,12,16,6,8,16,12,4,4,5,1,0,1
3049,21/08/17,Levante,Villarreal,1,0,0,0,14,9,3,1,18,14,11,6,1,3,0,0
3050,21/08/17,Malaga,Eibar,0,1,0,0,10,13,4,6,16,15,3,7,2,3,0,0
3051,25/08/17,Betis,Celta,2,1,1,1,10,9,3,2,13,9,4,6,2,2,0,0
3052,25/08/17,Sociedad,Villarreal,3,0,3,0,15,6,9,1,12,22,10,4,2,2,0,0
3053,26/08/17,Alaves,Barcelona,0,2,0,0,11,23,2,11,12,10,1,14,2,3,0,0
3054,26/08/17,Girona,Malaga,1,0,1,0,15,7,4,2,11,15,2,3,3,4,0,0
3055,26/08/17,Las Palmas,Ath Madrid,1,5,0,2,10,8,4,6,10,9,4,2,4,1,0,0
3056,26/08/17,Levante,La Coruna,2,2,1,2,24,11,5,4,11,12,6,5,0,2,1,0
3057,27/08/17,Eibar,Ath Bilbao,0,1,0,1,14,10,5,4,14,11,4,3,1,1,1,0
3058,27/08/17,Espanol,Leganes,0,1,0,1,17,12,2,8,10,14,9,1,3,3,0,0
3059,27/08/17,Getafe,Sevilla,0,1,0,0,15,6,3,3,20,10,7,5,0,1,0,0
3060,27/08/17,Real Madrid,Valencia,2,2,1,1,22,7,6,3,12,12,13,4,3,5,0,0
3061,08/09/17,Leganes,Getafe,1,2,0,1,11,11,7,3,14,20,2,4,1,2,0,0
3062,09/09/17,Barcelona,Espanol,5,0,2,0,20,9,9,1,11,18,8,7,1,5,0,0
3063,09/09/17,Real Madrid,Levante,1,1,1,1,18,5,10,2,9,16,13,3,2,3,1,0
3064,09/09/17,Sevilla,Eibar,3,0,0,0,12,7,6,2,14,18,6,5,1,1,0,0
3065,09/09/17,Valencia,Ath Madrid,0,0,0,0,11,13,0,4,16,14,4,3,1,0,0,0
3066,10/09/17,Ath Bilbao,Girona,2,0,1,0,7,11,4,7,19,18,6,4,4,6,0,0
3067,10/09/17,Celta,Alaves,1,0,1,0,20,5,3,3,17,17,9,4,4,4,0,0
3068,10/09/17,La Coruna,Sociedad,2,4,1,2,11,15,4,4,18,14,5,7,1,3,0,0
3069,10/09/17,Villarreal,Betis,3,1,1,1,14,8,7,3,9,9,4,3,3,0,0,0
3070,11/09/17,Malaga,Las Palmas,1,3,0,1,14,10,6,8,22,11,3,2,4,2,0,0
3071,15/09/17,Eibar,Leganes,1,0,0,0,10,5,4,2,15,20,8,1,2,5,0,0
3072,16/09/17,Ath Madrid,Malaga,1,0,0,0,17,9,4,4,9,15,8,4,2,2,0,0
3073,16/09/17,Betis,La Coruna,2,1,1,1,17,11,7,3,13,19,6,4,2,3,0,0
3074,16/09/17,Getafe,Barcelona,1,2,1,0,13,7,4,5,15,14,3,4,2,4,0,0
3075,16/09/17,Levante,Valencia,1,1,1,1,9,13,2,5,21,11,1,3,2,1,0,0
3076,17/09/17,Alaves,Villarreal,0,3,0,1,16,16,2,6,12,25,2,3,2,2,0,0
3077,17/09/17,Girona,Sevilla,0,1,0,0,13,13,0,8,14,19,8,1,2,5,0,0
3078,17/09/17,Las Palmas,Ath Bilbao,1,0,0,0,12,11,3,5,12,19,7,6,2,3,0,0
3079,17/09/17,Sociedad,Real Madrid,1,3,1,2,10,18,5,6,12,15,4,6,3,2,0,0
3080,18/09/17,Espanol,Celta,2,1,2,0,9,11,3,1,12,14,3,5,1,4,0,0
3081,19/09/17,Barcelona,Eibar,6,1,2,0,11,13,10,4,4,9,7,7,0,2,0,0
3082,19/09/17,Valencia,Malaga,5,0,1,0,16,11,11,2,9,10,4,9,0,1,0,0
3083,20/09/17,Ath Bilbao,Ath Madrid,1,2,0,0,12,16,7,9,12,12,6,0,0,2,0,0
3084,20/09/17,La Coruna,Alaves,1,0,1,0,15,8,3,3,16,19,5,2,0,2,0,0
3085,20/09/17,Leganes,Girona,0,0,0,0,12,10,1,0,19,20,6,3,2,3,0,0
3086,20/09/17,Real Madrid,Betis,0,1,0,0,27,12,7,4,13,11,12,3,0,3,0,0
3087,20/09/17,Sevilla,Las Palmas,1,0,0,0,14,6,9,0,21,8,12,0,2,2,0,0
3088,21/09/17,Celta,Getafe,1,1,1,0,8,10,4,3,9,21,3,2,2,4,0,0
3089,21/09/17,Levante,Sociedad,3,0,1,0,13,13,9,3,13,11,3,6,2,0,0,1
3090,21/09/17,Villarreal,Espanol,0,0,0,0,14,10,5,3,17,10,5,5,5,2,0,0
3091,23/09/17,Alaves,Real Madrid,1,2,1,2,8,21,3,7,19,19,5,13,5,2,0,0
3092,23/09/17,Ath Madrid,Sevilla,2,0,0,0,13,11,4,0,11,17,7,6,4,3,0,0
3093,23/09/17,Girona,Barcelona,0,3,0,1,13,9,2,5,21,5,9,3,3,0,0,0
3094,23/09/17,Malaga,Ath Bilbao,3,3,1,1,15,8,7,7,16,8,5,1,7,2,1,0
3095,24/09/17,Eibar,Celta,0,4,0,3,9,10,0,6,14,5,4,4,2,1,0,0
3096,24/09/17,Espanol,La Coruna,4,1,2,0,17,21,5,6,16,7,4,6,1,2,0,0
3097,24/09/17,Getafe,Villarreal,4,0,0,0,17,6,8,1,11,16,7,4,1,4,0,0
3098,24/09/17,Las Palmas,Leganes,0,2,0,0,8,9,3,3,10,15,3,2,1,3,0,0
3099,24/09/17,Sociedad,Valencia,2,3,1,1,18,13,6,4,11,13,7,6,3,7,1,1
3100,25/09/17,Betis,Levante,4,0,0,0,14,8,6,1,9,5,6,3,1,0,0,0
3101,29/09/17,Celta,Girona,3,3,2,2,16,10,9,6,9,17,5,6,2,5,0,0
3102,30/09/17,La Coruna,Getafe,2,1,0,0,15,10,9,3,16,22,8,5,6,3,0,0
3103,30/09/17,Leganes,Ath Madrid,0,0,0,0,7,11,3,2,13,13,2,6,2,1,0,0
3104,30/09/17,Levante,Alaves,0,2,0,1,13,8,0,3,11,18,8,4,2,4,0,0
3105,30/09/17,Sevilla,Malaga,2,0,0,0,12,11,5,4,11,12,4,6,2,1,0,0
3106,01/10/17,Barcelona,Las Palmas,3,0,0,0,22,10,10,1,10,11,8,3,5,1,0,0
3107,01/10/17,Real Madrid,Espanol,2,0,1,0,22,8,8,3,8,10,10,3,2,2,0,0
3108,01/10/17,Sociedad,Betis,4,4,2,2,17,10,6,6,9,18,12,5,3,3,0,0
3109,01/10/17,Valencia,Ath Bilbao,3,2,2,0,10,16,6,6,18,16,2,8,3,4,0,0
3110,01/10/17,Villarreal,Eibar,3,0,1,0,12,8,6,1,15,9,6,3,2,1,0,0
3111,13/10/17,Espanol,Levante,0,0,0,0,20,13,6,3,9,13,9,4,2,3,0,0
3112,14/10/17,Alaves,Sociedad,0,2,0,0,8,13,0,6,11,7,4,9,1,1,0,0
3113,14/10/17,Ath Bilbao,Sevilla,1,0,1,0,15,14,2,6,18,9,6,6,5,5,0,0
3114,14/10/17,Ath Madrid,Barcelona,1,1,1,0,5,15,4,7,12,10,2,1,3,2,0,0
3115,14/10/17,Getafe,Real Madrid,1,2,0,1,8,16,3,6,23,8,4,7,2,3,0,0
3116,15/10/17,Betis,Valencia,3,6,0,2,13,13,6,9,11,11,7,5,1,4,0,0
3117,15/10/17,Eibar,La Coruna,0,0,0,0,15,11,6,3,9,10,10,1,2,2,0,0
3118,15/10/17,Girona,Villarreal,1,2,1,2,14,5,3,2,12,20,8,1,3,4,0,0
3119,15/10/17,Malaga,Leganes,0,2,0,0,13,19,5,9,21,21,4,2,4,3,1,0
3120,16/10/17,Las Palmas,Celta,2,5,0,2,24,14,11,7,13,12,14,3,2,1,0,1
3121,21/10/17,Barcelona,Malaga,2,0,1,0,12,13,4,5,10,11,4,3,1,4,0,0
3122,21/10/17,Betis,Alaves,2,0,1,0,12,7,5,3,18,9,6,5,2,2,0,0
3123,21/10/17,Levante,Getafe,1,1,0,0,5,9,1,5,18,16,3,2,1,3,0,0
3124,21/10/17,Valencia,Sevilla,4,0,1,0,18,18,8,5,15,21,7,10,2,4,0,0
3125,22/10/17,Celta,Ath Madrid,0,1,0,1,19,4,8,2,13,19,4,4,3,5,0,0
3126,22/10/17,Leganes,Ath Bilbao,1,0,0,0,15,7,4,1,16,15,4,3,3,4,0,0
3127,22/10/17,Real Madrid,Eibar,3,0,2,0,15,9,7,2,9,7,5,2,1,1,0,0
3128,22/10/17,Villarreal,Las Palmas,4,0,0,0,25,16,9,5,14,9,9,6,1,5,0,0
3129,23/10/17,La Coruna,Girona,1,2,0,1,15,13,6,6,9,16,9,7,3,8,0,0
3130,23/10/17,Sociedad,Espanol,1,1,0,1,19,4,5,1,12,15,10,1,4,4,1,0
3131,28/10/17,Alaves,Valencia,1,2,0,1,16,7,6,2,19,18,6,4,5,1,0,0
3132,28/10/17,Ath Bilbao,Barcelona,0,2,0,1,17,17,5,5,15,12,6,4,1,4,0,0
3133,28/10/17,Ath Madrid,Villarreal,1,1,0,0,18,12,6,4,13,20,11,6,0,4,0,0
3134,28/10/17,Sevilla,Leganes,2,1,1,0,9,10,5,1,16,19,5,6,0,3,0,0
3135,29/10/17,Eibar,Levante,2,2,0,2,16,3,6,2,8,16,6,2,1,3,0,0
3136,29/10/17,Getafe,Sociedad,2,1,0,1,10,15,5,4,19,16,8,7,3,2,0,0
3137,29/10/17,Girona,Real Madrid,2,1,0,1,15,15,4,6,21,11,2,7,2,1,0,0
